# Data file generated by gp_save.m
# 
-88.99999999999999	0.0008517837328621791	0.0008506362335072127	0.0007814702110340826	0.0007552518045104903	0.0007656636016688703	0.0007309113498050759	0.000736492911973085	0.0006913861677271281	0.0006650537726587086	0.0006752486864557579	0.0006800812856592277	0.0006749176521090485
-88	0.0008499775214786954	0.0008493125623293251	0.0007809806048319282	0.0007544616963942532	0.0007644921351544085	0.0007299578831752528	0.0007366236219451921	0.0006909858811879363	0.0006643263813866192	0.0006742007802390071	0.0006792910895231307	0.000674116663988083
-87.00000000000001	0.0008507708369421588	0.0008484807768037377	0.0007796248346054619	0.000753376048463627	0.0007635902563754341	0.0007290340647923701	0.0007357302237991223	0.000690376083705203	0.0006630598218122727	0.0006731764404981847	0.0006782168396594809	0.0006732389910836295
-86.00000000000003	0.0008475892515007014	0.0008456175425471099	0.0007776298496330891	0.0007526021331309382	0.0007629261310061564	0.0007284635568974737	0.0007352574757334491	0.0006892169299568619	0.0006615049599025674	0.0006715659828788476	0.0006769964220992291	0.0006719373595728551
-85	0.0008459937928175443	0.0008454074492186666	0.0007763579241028782	0.000750672039718477	0.0007606835227659003	0.000726110005140969	0.0007343061649102491	0.0006878081003829533	0.0006600798884771146	0.0006699867790302706	0.0006756449200738648	0.0006705988905689371
-84.00000000000003	0.000845364956041127	0.0008424703511810883	0.0007748526881353601	0.0007490161984556631	0.000759340575283996	0.0007248936369444651	0.0007330348652928922	0.0006863055460213733	0.0006583100269948388	0.0006680586715113383	0.0006738557962241713	0.0006690093512268356
-83.00000000000003	0.0008433877180609368	0.0008412753768597547	0.0007729901466163601	0.0007476215905465983	0.0007572580081982155	0.0007228600420459901	0.0007312132158971516	0.0006845929406978604	0.0006563069910596866	0.0006660998397303885	0.0006718764011698511	0.0006672457743937094
-81.99999999999999	0.0008400954390008522	0.0008386076849271047	0.0007705507741638162	0.0007448913437115898	0.0007549347137904723	0.0007202878340536289	0.0007308133105336645	0.0006841043870954147	0.0006545030779231359	0.0006639694452257084	0.0006699747454471979	0.0006653717919246484
-81	0.0008369732826536982	0.0008353731444543851	0.0007676494344692889	0.0007431004653321333	0.0007528648977033637	0.0007184510991218207	0.0007279541285840723	0.000680708042476127	0.0006520755308820389	0.0006617822996072139	0.0006677877062506798	0.0006635085732442989
-80.00000000000003	0.000835182546374787	0.0008326735044156755	0.0007659426911130689	0.0007398560688680548	0.0007503877310709408	0.0007157422484961584	0.0007256263852242203	0.0006784968136986098	0.0006493489826521541	0.0006591260184603835	0.0006652709902901622	0.0006612619928493305
-78.99999999999999	0.0008329772903321302	0.0008296463864360177	0.00076307889246874	0.0007367652955369902	0.000747638180974923	0.0007129710904997966	0.0007235247733068547	0.0006761626451118209	0.0006467475670548128	0.0006564087380157023	0.0006625314536741265	0.0006587336327947373
-77.99999999999999	0.0008298610819894486	0.0008271177487191035	0.0007597832483165879	0.0007340191744320427	0.0007440980359833246	0.000709955676816451	0.0007202290704803432	0.0006731990355299795	0.0006434235824293979	0.000653387411347575	0.0006596666811099306	0.0006563104148479095
