0,0,-0
0.001,1.5053e+008,-2.879e+006
0.002,6.1165e+008,-1.2905e+007
0.003,1.3958e+009,-5.6314e+007
0.004,2.5207e+009,-1.0674e+008
0.005,3.9945e+009,-2.4652e+008
0.006,5.8431e+009,-3.7246e+008
0.007,8.0661e+009,-6.7139e+008
0.008,1.0702e+010,-9.1279e+008
0.009,1.3737e+010,-1.4411e+009
0.01,1.7227e+010,-1.8432e+009
0.011,2.1141e+010,-2.6793e+009
0.012,2.5558e+010,-3.2931e+009
0.013,3.042e+010,-4.524e+009
0.014,3.5838e+010,-5.4065e+009
0.015,4.1724e+010,-7.1287e+009
0.016,4.8223e+010,-8.3439e+009
0.017,5.5211e+010,-1.0664e+010
0.018,6.2876e+010,-1.2283e+010
0.019,7.1049e+010,-1.5318e+010
0.02,7.9969e+010,-1.742e+010
0.021,8.9415e+010,-2.13e+010
0.022,9.9684e+010,-2.3972e+010
0.023,1.1049e+011,-2.8839e+010
0.024,1.2221e+011,-3.2177e+010
0.025,1.3449e+011,-3.8185e+010
0.026,1.4776e+011,-4.2297e+010
0.027,1.616e+011,-4.9616e+010
0.028,1.7653e+011,-5.4618e+010
0.029,1.9204e+011,-6.3435e+010
0.03,2.0876e+011,-6.9455e+010
0.031,2.2606e+011,-7.997e+010
0.032,2.4469e+011,-8.7149e+010
0.033,2.6389e+011,-9.9583e+010
0.034,2.8455e+011,-1.0807e+011
0.035,3.0579e+011,-1.2267e+011
0.036,3.2863e+011,-1.3264e+011
0.037,3.5203e+011,-1.4965e+011
0.038,3.7718e+011,-1.6128e+011
0.039,4.0289e+011,-1.8099e+011
0.04,4.3051e+011,-1.9449e+011
0.041,4.5868e+011,-2.1719e+011
0.042,4.8892e+011,-2.3278e+011
0.043,5.197e+011,-2.5881e+011
0.044,5.5181e+011,-2.8696e+011
0.045,5.8629e+011,-3.0643e+011
0.046,6.2125e+011,-3.3848e+011
0.047,6.5879e+011,-3.6069e+011
0.048,6.9678e+011,-3.9704e+011
0.049,7.3757e+011,-4.2228e+011
0.05,7.7878e+011,-4.6337e+011
0.051,8.2302e+011,-4.9195e+011
0.052,8.6763e+011,-5.3824e+011
0.053,9.1554e+011,-5.705e+011
0.054,9.6375e+011,-6.2249e+011
0.055,1.0155e+012,-6.588e+011
0.056,1.0676e+012,-7.1703e+011
0.057,1.1235e+012,-7.5777e+011
0.058,1.1795e+012,-8.2282e+011
0.059,1.2398e+012,-8.6844e+011
0.06,1.3002e+012,-9.4092e+011
0.061,1.365e+012,-9.9186e+011
0.062,1.4299e+012,-1.0725e+012
0.063,1.4997e+012,-1.1292e+012
0.064,1.5693e+012,-1.2186e+012
0.065,1.6442e+012,-1.2817e+012
0.066,1.7189e+012,-1.3807e+012
0.067,1.7993e+012,-1.4508e+012
0.068,1.8793e+012,-1.5602e+012
0.069,1.9655e+012,-1.6377e+012
0.07,2.0511e+012,-1.7584e+012
0.071,2.1434e+012,-1.8442e+012
0.072,2.2349e+012,-1.9771e+012
0.073,2.3336e+012,-2.0717e+012
0.074,2.4314e+012,-2.2179e+012
0.075,2.5369e+012,-2.3222e+012
0.076,2.6413e+012,-2.4826e+012
0.077,2.7539e+012,-2.5974e+012
0.078,2.8653e+012,-2.7733e+012
0.079,2.9855e+012,-2.8993e+012
0.08,3.1041e+012,-3.0919e+012
0.081,3.2323e+012,-3.2303e+012
0.082,3.3586e+012,-3.4408e+012
0.083,3.4952e+012,-3.5924e+012
0.084,3.6296e+012,-3.8223e+012
0.085,3.7682e+012,-4.064e+012
0.086,3.918e+012,-4.239e+012
0.087,4.0653e+012,-4.5024e+012
0.088,4.2247e+012,-4.6936e+012
0.089,4.3811e+012,-4.9803e+012
0.09,4.5506e+012,-5.1889e+012
0.091,4.7167e+012,-5.5008e+012
0.092,4.8967e+012,-5.7282e+012
0.093,5.073e+012,-6.0671e+012
0.094,5.2641e+012,-6.3146e+012
0.095,5.4511e+012,-6.6825e+012
0.096,5.6539e+012,-6.9518e+012
0.097,5.852e+012,-7.3507e+012
0.098,6.0672e+012,-7.6433e+012
0.099,6.2771e+012,-8.0756e+012
0.1,6.5051e+012,-8.3932e+012
0.101,6.7274e+012,-8.8612e+012
0.102,6.969e+012,-9.2058e+012
0.103,7.2042e+012,-9.712e+012
0.104,7.4601e+012,-1.0086e+013
0.105,7.709e+012,-1.0633e+013
0.106,7.9798e+012,-1.1037e+013
0.107,8.2429e+012,-1.1628e+013
0.108,8.5295e+012,-1.2066e+013
0.109,8.8076e+012,-1.2704e+013
0.11,9.1107e+012,-1.3177e+013
0.111,9.4045e+012,-1.3865e+013
0.112,9.7249e+012,-1.4376e+013
0.113,1.0035e+013,-1.5117e+013
0.114,1.0374e+013,-1.567e+013
0.115,1.0701e+013,-1.6468e+013
0.116,1.1059e+013,-1.7064e+013
0.117,1.1404e+013,-1.7923e+013
0.118,1.1782e+013,-1.8566e+013
0.119,1.2146e+013,-1.949e+013
0.12,1.2545e+013,-2.0182e+013
0.121,1.2929e+013,-2.1176e+013
0.122,1.335e+013,-2.1922e+013
0.123,1.3755e+013,-2.2989e+013
0.124,1.4198e+013,-2.3792e+013
0.125,1.4625e+013,-2.4938e+013
0.126,1.5092e+013,-2.5802e+013
0.127,1.5542e+013,-2.7032e+013
0.128,1.6003e+013,-2.8312e+013
0.129,1.6508e+013,-2.928e+013
0.13,1.6993e+013,-3.0652e+013
0.131,1.7526e+013,-3.1692e+013
0.132,1.8036e+013,-3.3162e+013
0.133,1.8597e+013,-3.4279e+013
0.134,1.9134e+013,-3.5854e+013
0.135,1.9724e+013,-3.7052e+013
0.136,2.0289e+013,-3.8738e+013
0.137,2.091e+013,-4.0023e+013
0.138,2.1504e+013,-4.1828e+013
0.139,2.2158e+013,-4.3205e+013
0.14,2.2782e+013,-4.5136e+013
0.141,2.3469e+013,-4.6611e+013
0.142,2.4126e+013,-4.8676e+013
0.143,2.4848e+013,-5.0256e+013
0.144,2.5538e+013,-5.2462e+013
