0,0,-0
0.001,4.013e-107,-7.6743e-109
0.002,1.9587e-106,-4.1317e-108
0.003,5.3691e-106,-2.1658e-107
0.004,1.1647e-105,-4.9309e-107
0.005,2.2171e-105,-1.368e-106
0.006,3.8957e-105,-2.4826e-106
0.007,6.46e-105,-5.3757e-106
0.008,1.0296e-104,-8.7788e-106
0.009,1.5874e-104,-1.6649e-105
0.01,2.3914e-104,-2.5579e-105
0.011,3.5251e-104,-4.4663e-105
0.012,5.119e-104,-6.5937e-105
0.013,7.319e-104,-1.0881e-104
0.014,1.0357e-103,-1.562e-104
0.015,1.4485e-103,-2.474e-104
0.016,2.011e-103,-3.4783e-104
0.017,2.7657e-103,-5.3401e-104
0.018,3.7834e-103,-7.3881e-104
0.019,5.1354e-103,-1.1068e-103
0.02,6.9431e-103,-1.5119e-103
0.021,9.3253e-103,-2.2206e-103
0.022,1.2488e-102,-3.0019e-103
0.023,1.6628e-102,-4.3381e-103
0.024,2.2092e-102,-5.814e-103
0.025,2.9202e-102,-8.288e-103
0.026,3.8539e-102,-1.1027e-102
0.027,5.063e-102,-1.5539e-102
0.028,6.6439e-102,-2.0546e-102
0.029,8.682e-102,-2.8664e-102
0.03,1.1337e-101,-3.7698e-102
0.031,1.4746e-101,-5.214e-102
0.032,1.9173e-101,-6.8252e-102
0.033,2.4839e-101,-9.3682e-102
0.034,3.2172e-101,-1.2212e-101
0.035,4.1531e-101,-1.665e-101
0.036,5.3612e-101,-2.1626e-101
0.037,6.8986e-101,-2.9309e-101
0.038,8.8788e-101,-3.7942e-101
0.039,1.1392e-100,-5.1145e-101
0.04,1.4623e-100,-6.6017e-101
0.041,1.8714e-100,-8.8559e-101
0.042,2.3962e-100,-1.1401e-100
0.043,3.0596e-100,-1.5226e-100
0.044,3.9023e-100,-2.0279e-100
0.045,4.9803e-100,-2.6011e-100
0.046,6.3392e-100,-3.4513e-100
0.047,8.0749e-100,-4.4176e-100
0.048,1.0259e-099,-5.8413e-100
0.049,1.3045e-099,-7.4623e-100
0.05,1.6545e-099,-9.836e-100
0.051,2.1003e-099,-1.2543e-099
0.052,2.6596e-099,-1.6485e-099
0.053,3.3712e-099,-2.0988e-099
0.054,4.2628e-099,-2.7508e-099
0.055,5.3957e-099,-3.4969e-099
0.056,6.8135e-099,-4.5718e-099
0.057,8.6131e-099,-5.8035e-099
0.058,1.0862e-098,-7.5696e-099
0.059,1.3715e-098,-9.5963e-099
0.06,1.7276e-098,-1.2489e-098
0.061,2.1788e-098,-1.5814e-098
0.062,2.7416e-098,-2.0539e-098
0.063,3.4539e-098,-2.5976e-098
0.064,4.3416e-098,-3.3673e-098
0.065,5.4642e-098,-4.254e-098
0.066,6.8617e-098,-5.5046e-098
0.067,8.6279e-098,-6.9471e-098
0.068,1.0825e-097,-8.9742e-098
0.069,1.3599e-097,-1.1315e-097
0.07,1.7047e-097,-1.4593e-097
0.071,2.1398e-097,-1.8383e-097
0.072,2.6802e-097,-2.3673e-097
0.073,3.3616e-097,-2.9796e-097
0.074,4.2073e-097,-3.8315e-097
0.075,5.2731e-097,-4.8186e-097
0.076,6.5948e-097,-6.1879e-097
0.077,8.2596e-097,-7.776e-097
0.078,1.0323e-096,-9.973e-097
0.079,1.292e-096,-1.2523e-096
0.08,1.6136e-096,-1.6042e-096
0.081,2.0184e-096,-2.013e-096
0.082,2.5192e-096,-2.5756e-096
0.083,3.1492e-096,-3.2299e-096
0.084,3.9284e-096,-4.128e-096
0.085,4.8989e-096,-5.2718e-096
0.086,6.1187e-096,-6.6048e-096
0.087,7.6261e-096,-8.4262e-096
0.088,9.5198e-096,-1.0551e-095
0.089,1.1859e-095,-1.3447e-095
0.09,1.4796e-095,-1.6828e-095
0.091,1.8422e-095,-2.1428e-095
0.092,2.2973e-095,-2.68e-095
0.093,2.8589e-095,-3.4096e-095
