0,0,-0
0.001,2.218e-013,-4.2417e-015
0.002,9.3176e-013,-1.9657e-014
0.003,2.1984e-012,-8.8685e-014
0.004,4.1046e-012,-1.7379e-013
0.005,6.725e-012,-4.1499e-013
0.006,1.0171e-011,-6.4822e-013
0.007,1.4516e-011,-1.2081e-012
0.008,1.9912e-011,-1.6981e-012
0.009,2.6426e-011,-2.7719e-012
0.01,3.4263e-011,-3.6654e-012
0.011,4.3473e-011,-5.5087e-012
0.012,5.4335e-011,-6.9999e-012
0.013,6.6866e-011,-9.9424e-012
0.014,8.1444e-011,-1.2284e-011
0.015,9.8035e-011,-1.6747e-011
0.016,1.1715e-010,-2.0265e-011
0.017,1.3867e-010,-2.6779e-011
0.018,1.6327e-010,-3.1889e-011
0.019,1.9075e-010,-4.1118e-011
0.02,2.2197e-010,-4.8343e-011
0.021,2.566e-010,-6.1115e-011
0.022,2.9577e-010,-7.1111e-011
0.023,3.3896e-010,-8.8447e-011
0.024,3.8761e-010,-1.0203e-010
0.025,4.4099e-010,-1.2519e-010
0.026,5.0094e-010,-1.4336e-010
0.027,5.6642e-010,-1.7387e-010
0.028,6.3975e-010,-1.9788e-010
0.029,7.1956e-010,-2.3762e-010
0.03,8.0871e-010,-2.6898e-010
0.031,9.0541e-010,-3.202e-010
0.032,1.0132e-009,-3.6077e-010
0.033,1.1298e-009,-4.2622e-010
0.034,1.2595e-009,-4.7824e-010
0.035,1.3994e-009,-5.612e-010
0.036,1.5549e-009,-6.2738e-010
0.037,1.7221e-009,-7.3182e-010
0.038,1.9077e-009,-8.1545e-010
0.039,2.1068e-009,-9.4609e-010
0.04,2.3275e-009,-1.0511e-009
0.041,2.5638e-009,-1.2136e-009
0.042,2.8255e-009,-1.3447e-009
0.043,3.1052e-009,-1.5458e-009
0.044,3.4088e-009,-1.772e-009
0.045,3.7445e-009,-1.9564e-009
0.046,4.1023e-009,-2.2342e-009
0.047,4.4977e-009,-2.4615e-009
0.048,4.9183e-009,-2.8014e-009
0.049,5.3827e-009,-3.0804e-009
0.05,5.876e-009,-3.4947e-009
0.051,6.4203e-009,-3.8359e-009
0.052,6.9977e-009,-4.339e-009
0.053,7.6344e-009,-4.7549e-009
0.054,8.3088e-009,-5.364e-009
0.055,9.052e-009,-5.8692e-009
0.056,9.8383e-009,-6.6044e-009
0.057,1.0705e-008,-7.2162e-009
0.058,1.162e-008,-8.1011e-009
0.059,1.2627e-008,-8.8398e-009
0.06,1.3691e-008,-9.9022e-009
0.061,1.4861e-008,-1.0792e-008
0.062,1.6095e-008,-1.2064e-008
0.063,1.7453e-008,-1.3133e-008
0.064,1.8882e-008,-1.4653e-008
0.065,2.0454e-008,-1.5934e-008
0.066,2.2108e-008,-1.7746e-008
0.067,2.3926e-008,-1.9277e-008
0.068,2.5837e-008,-2.1434e-008
0.069,2.7938e-008,-2.3261e-008
0.07,3.0143e-008,-2.5822e-008
0.071,3.2566e-008,-2.7998e-008
0.072,3.5108e-008,-3.1033e-008
0.073,3.7901e-008,-3.3619e-008
0.074,4.0828e-008,-3.721e-008
0.075,4.4043e-008,-4.0279e-008
0.076,4.741e-008,-4.4521e-008
0.077,5.1108e-008,-4.8156e-008
0.078,5.4976e-008,-5.3159e-008
0.079,5.9224e-008,-5.7457e-008
0.08,6.3665e-008,-6.3349e-008
0.081,6.8541e-008,-6.8424e-008
0.082,7.3634e-008,-7.5353e-008
0.083,7.9225e-008,-8.1335e-008
0.084,8.5061e-008,-8.9472e-008
0.085,9.13e-008,-9.8351e-008
0.086,9.8149e-008,-1.0606e-007
0.087,1.0529e-007,-1.1646e-007
0.088,1.1313e-007,-1.2552e-007
0.089,1.2129e-007,-1.377e-007
0.09,1.3025e-007,-1.4832e-007
0.091,1.3959e-007,-1.6256e-007
0.092,1.4982e-007,-1.7501e-007
0.093,1.6048e-007,-1.9164e-007
0.094,1.7217e-007,-2.0621e-007
0.095,1.8433e-007,-2.2561e-007
0.096,1.9767e-007,-2.4264e-007
0.097,2.1153e-007,-2.6525e-007
0.098,2.2674e-007,-2.8514e-007
0.099,2.4253e-007,-3.1147e-007
0.1,2.5986e-007,-3.3467e-007
0.101,2.7785e-007,-3.6529e-007
0.102,2.9759e-007,-3.9233e-007
0.103,3.1806e-007,-4.2792e-007
0.104,3.4052e-007,-4.594e-007
0.105,3.638e-007,-5.0072e-007
0.106,3.8935e-007,-5.3734e-007
0.107,4.1582e-007,-5.8527e-007
0.108,4.4486e-007,-6.2783e-007
0.109,4.7494e-007,-6.8339e-007
0.11,5.0793e-007,-7.3281e-007
0.111,5.4208e-007,-7.9716e-007
0.112,5.7955e-007,-8.545e-007
0.113,6.1831e-007,-9.2897e-007
0.114,6.6083e-007,-9.9544e-007
0.115,7.048e-007,-1.0816e-006
0.116,7.5304e-007,-1.1585e-006
0.117,8.0289e-007,-1.2581e-006
0.118,8.5759e-007,-1.3472e-006
0.119,9.1409e-007,-1.4621e-006
0.12,9.7608e-007,-1.5652e-006
0.121,1.0401e-006,-1.6978e-006
0.122,1.1103e-006,-1.8169e-006
0.123,1.1828e-006,-1.9698e-006
0.124,1.2623e-006,-2.1074e-006
0.125,1.3443e-006,-2.2837e-006
0.126,1.4343e-006,-2.4425e-006
0.127,1.5271e-006,-2.6455e-006
0.128,1.6256e-006,-2.8643e-006
0.129,1.7338e-006,-3.0623e-006
0.13,1.8453e-006,-3.3141e-006
0.131,1.9676e-006,-3.5421e-006
0.132,2.0935e-006,-3.8318e-006
0.133,2.2318e-006,-4.0943e-006
0.134,2.374e-006,-4.4272e-006
0.135,2.5302e-006,-4.7294e-006
0.136,2.6909e-006,-5.1118e-006
0.137,2.8673e-006,-5.4593e-006
0.138,3.0487e-006,-5.8983e-006
0.139,3.2478e-006,-6.2978e-006
0.14,3.4525e-006,-6.8015e-006
0.141,3.6773e-006,-7.2604e-006
0.142,3.9082e-006,-7.8382e-006
0.143,4.1617e-006,-8.3651e-006
0.144,4.4222e-006,-9.0274e-006
0.145,4.7081e-006,-9.6321e-006
0.146,5.0017e-006,-1.0391e-005
0.147,5.3241e-006,-1.1085e-005
0.148,5.6549e-006,-1.1953e-005
0.149,6.0183e-006,-1.2749e-005
0.15,6.391e-006,-1.3743e-005
0.151,6.8004e-006,-1.4655e-005
0.152,7.2202e-006,-1.5793e-005
0.153,7.6814e-006,-1.6836e-005
0.154,8.154e-006,-1.8138e-005
0.155,8.6733e-006,-1.9333e-005
0.156,9.2053e-006,-2.082e-005
0.157,9.7899e-006,-2.2188e-005
0.158,1.0389e-005,-2.3888e-005
0.159,1.1046e-005,-2.5452e-005
0.16,1.172e-005,-2.7393e-005
0.161,1.246e-005,-2.9181e-005
0.162,1.3217e-005,-3.1398e-005
0.163,1.405e-005,-3.3442e-005
0.164,1.4901e-005,-3.5971e-005
0.165,1.5837e-005,-3.8306e-005
0.166,1.6794e-005,-4.1192e-005
0.167,1.7847e-005,-4.3858e-005
0.168,1.8922e-005,-4.7149e-005
0.169,2.0061e-005,-5.0675e-005
0.17,2.1313e-005,-5.3943e-005
0.171,2.2592e-005,-5.7962e-005
0.172,2.3999e-005,-6.169e-005
0.173,2.5435e-005,-6.6269e-005
0.174,2.7015e-005,-7.0518e-005
0.175,2.8628e-005,-7.5735e-005
0.176,3.0402e-005,-8.0578e-005
0.177,3.2212e-005,-8.6519e-005
0.178,3.4204e-005,-9.2037e-005
0.179,3.6235e-005,-9.8798e-005
0.18,3.847e-005,-0.00010508
0.181,4.0749e-005,-0.00011278
0.182,4.3257e-005,-0.00011993
0.183,4.5813e-005,-0.00012868
0.184,4.8627e-005,-0.00013683
0.185,5.1493e-005,-0.00014678
0.186,5.4649e-005,-0.00015605
0.187,5.7863e-005,-0.00016736
0.188,6.1401e-005,-0.00017791
0.189,6.5003e-005,-0.00019076
0.19,6.8971e-005,-0.00020275
0.191,7.3008e-005,-0.00021735
0.192,7.7454e-005,-0.00023099
0.193,8.1977e-005,-0.00024757
0.194,8.696e-005,-0.00026307
0.195,9.2027e-005,-0.0002819
0.196,9.761e-005,-0.00029951
0.197,0.00010328,-0.00032088
0.198,0.00010954,-0.00034088
0.199,0.00011589,-0.00036513
0.2,0.0001229,-0.00038785
0.201,0.00013001,-0.00041536
0.202,0.00013785,-0.00044115
0.203,0.00014581,-0.00047236
0.204,0.00015459,-0.00050163
0.205,0.0001635,-0.00053702
0.206,0.00017333,-0.00057023
0.207,0.0001833,-0.00061035
0.208,0.0001943,-0.00064802
0.209,0.00020545,-0.00069349
0.21,0.00021775,-0.00073622
0.211,0.00023022,-0.00078774
0.212,0.00024339,-0.00084273
0.213,0.00025793,-0.00089456
0.214,0.00027266,-0.00095684
0.215,0.00028892,-0.0010155
0.216,0.00030538,-0.0010861
0.217,0.00032357,-0.0011526
0.218,0.00034197,-0.0012326
0.219,0.00036229,-0.0013079
0.22,0.00038286,-0.0013984
0.221,0.00040558,-0.0014837
0.222,0.00042856,-0.0015861
0.223,0.00045395,-0.0016828
0.224,0.00047962,-0.0017986
0.225,0.00050799,-0.001908
0.226,0.00053666,-0.0020391
0.227,0.00056836,-0.002163
0.228,0.00060037,-0.0023112
0.229,0.00063578,-0.0024514
0.23,0.00067153,-0.002619
0.231,0.00071108,-0.0027776
0.232,0.00075099,-0.0029671
0.233,0.00079514,-0.0031466
0.234,0.00083969,-0.0033608
0.235,0.00088899,-0.0035638
0.236,0.00093871,-0.0038059
0.237,0.00099374,-0.0040354
0.238,0.0010492,-0.004309
0.239,0.0011106,-0.0045685
0.24,0.0011725,-0.0048776
0.241,0.0012411,-0.005171
0.242,0.0013101,-0.0055202
0.243,0.0013866,-0.0058518
0.244,0.0014636,-0.0062461
0.245,0.0015489,-0.0066208
0.246,0.0016348,-0.0070662
0.247,0.00173,-0.0074895
0.248,0.0018257,-0.0079924
0.249,0.0019319,-0.0084706
0.25,0.0020386,-0.0090382
0.251,0.002157,-0.0095784
0.252,0.0022759,-0.010219
0.253,0.0024013,-0.010901
0.254,0.0025405,-0.011552
0.255,0.0026802,-0.012322
0.256,0.0028353,-0.013057
0.257,0.0029911,-0.013925
0.258,0.0031639,-0.014754
0.259,0.0033374,-0.015735
0.26,0.0035301,-0.01667
0.261,0.0037233,-0.017776
0.262,0.0039379,-0.018831
0.263,0.0041531,-0.020078
0.264,0.0043923,-0.02127
0.265,0.0046319,-0.022676
0.266,0.0048983,-0.024019
0.267,0.0051651,-0.025605
0.268,0.0054618,-0.02712
0.269,0.0057588,-0.028908
0.27,0.0060892,-0.030617
0.271,0.0064198,-0.032631
0.272,0.0067877,-0.034559
0.273,0.0071556,-0.036829
0.274,0.0075652,-0.039003
0.275,0.0079746,-0.041561
0.276,0.0084305,-0.044011
0.277,0.0088861,-0.046893
0.278,0.0093935,-0.049655
0.279,0.0099002,-0.052902
0.28,0.010465,-0.056015
0.281,0.011029,-0.059672
0.282,0.011657,-0.06318
0.283,0.012284,-0.067299
0.284,0.012983,-0.071251
0.285,0.01368,-0.07589
0.286,0.014458,-0.080343
0.287,0.015233,-0.085567
0.288,0.016098,-0.090582
0.289,0.016959,-0.096463
0.29,0.017921,-0.10211
0.291,0.018879,-0.10873
0.292,0.019949,-0.1151
0.293,0.021013,-0.12255
0.294,0.022202,-0.12971
0.295,0.023385,-0.1381
0.296,0.02463,-0.14701
0.297,0.026021,-0.1556
0.298,0.027404,-0.16564
0.299,0.028951,-0.1753
0.3,0.030487,-0.18659
0.301,0.032206,-0.19747
0.302,0.033912,-0.21018
0.303,0.035822,-0.22242
0.304,0.037717,-0.23671
0.305,0.039839,-0.25049
0.306,0.041943,-0.26656
0.307,0.044301,-0.28206
0.308,0.046637,-0.30014
0.309,0.049255,-0.31758
0.31,0.051849,-0.33791
0.311,0.054757,-0.35753
0.312,0.057635,-0.3804
0.313,0.060864,-0.40247
0.314,0.064059,-0.42817
0.315,0.067644,-0.45299
0.316,0.07119,-0.48189
0.317,0.07517,-0.5098
0.318,0.079103,-0.54229
0.319,0.083522,-0.57368
0.32,0.087885,-0.61019
0.321,0.092789,-0.64548
0.322,0.097629,-0.68651
0.323,0.10307,-0.7262
0.324,0.10844,-0.77231
0.325,0.11448,-0.81692
0.326,0.12043,-0.86873
0.327,0.12713,-0.91887
0.328,0.13373,-0.97709
0.329,0.14116,-1.0335
0.33,0.14848,-1.0989
0.331,0.15672,-1.1622
0.332,0.16483,-1.2357
0.333,0.17398,-1.3068
0.334,0.18297,-1.3894
0.335,0.19311,-1.4693
0.336,0.20307,-1.562
0.337,0.21353,-1.6604
0.338,0.22535,-1.756
0.339,0.23694,-1.8665
0.34,0.25004,-1.9738
0.341,0.26288,-2.0979
0.342,0.27739,-2.2184
0.343,0.29162,-2.3578
0.344,0.30771,-2.4932
0.345,0.32346,-2.6497
0.346,0.34129,-2.8017
0.347,0.35873,-2.9774
0.348,0.37848,-3.1481
0.349,0.39779,-3.3453
0.35,0.41967,-3.5369
0.351,0.44105,-3.7583
0.352,0.46529,-3.9735
0.353,0.48895,-4.2219
0.354,0.51579,-4.4635
0.355,0.54198,-4.7424
0.356,0.57171,-5.0136
0.357,0.60068,-5.3265
0.358,0.63359,-5.6309
0.359,0.66565,-5.982
0.36,0.70208,-6.3237
0.361,0.73754,-6.7176
0.362,0.77788,-7.1011
0.363,0.81709,-7.543
0.364,0.86173,-7.9734
0.365,0.9051,-8.4692
0.366,0.9545,-8.9521
0.367,1.0025,-9.5082
0.368,1.0571,-10.05
0.369,1.1101,-10.674
0.37,1.1706,-11.282
0.371,1.2292,-11.981
0.372,1.2961,-12.664
0.373,1.3608,-13.448
0.374,1.4348,-14.213
0.375,1.5064,-15.093
0.376,1.5882,-15.952
0.377,1.6672,-16.938
0.378,1.7577,-17.901
0.379,1.845,-19.007
0.38,1.9366,-20.18
0.381,2.0415,-21.327
0.382,2.1426,-22.642
0.383,2.2586,-23.928
0.384,2.3702,-25.403
0.385,2.4983,-26.844
0.386,2.6216,-28.498
0.387,2.7632,-30.114
0.388,2.8992,-31.967
0.389,3.0556,-33.78
0.39,3.2057,-35.857
0.391,3.3786,-37.888
0.392,3.5442,-40.217
0.393,3.7351,-42.494
0.394,3.9178,-45.103
0.395,4.1285,-47.656
0.396,4.3301,-50.58
0.397,4.5628,-53.441
0.398,4.7851,-56.717
0.399,5.042,-59.925
0.4,5.287,-63.595
0.401,5.5706,-67.19
0.402,5.8408,-71.302
0.403,6.1537,-75.33
0.404,6.4515,-79.938
0.405,6.7968,-84.452
0.406,7.1249,-89.613
0.407,7.5059,-94.671
0.408,7.8674,-100.45
0.409,8.2876,-106.12
0.41,8.6859,-112.6
0.411,9.1492,-118.94
0.412,9.5879,-126.2
0.413,10.099,-133.31
0.414,10.582,-141.43
0.415,11.145,-149.4
0.416,11.677,-158.5
0.417,12.298,-167.43
0.418,12.883,-177.61
0.419,13.567,-187.61
0.42,14.211,-199.02
0.421,14.965,-210.22
0.422,15.674,-222.99
0.423,16.415,-236.53
0.424,17.284,-249.83
0.425,18.099,-264.99
0.426,19.056,-279.89
0.427,19.952,-296.86
0.428,21.006,-313.54
0.429,21.991,-332.54
0.43,23.151,-351.22
0.431,24.233,-372.48
0.432,25.511,-393.4
0.433,26.7,-417.2
0.434,28.105,-440.62
0.435,29.412,-467.27
0.436,30.958,-493.48
0.437,32.393,-523.3
0.438,34.094,-552.65
0.439,35.669,-586.03
0.44,37.539,-618.88
0.441,39.268,-656.23
0.442,41.325,-693
0.443,43.223,-734.8
0.444,45.484,-775.96
0.445,47.565,-822.74
0.446,50.05,-868.8
0.447,52.333,-921.14
0.448,55.064,-972.69
0.449,57.567,-1031.3
0.45,60.567,-1088.9
0.451,63.311,-1154.5
0.452,66.605,-1219
0.453,69.612,-1292.3
0.454,73.229,-1364.6
0.455,76.524,-1446.6
0.456,80.495,-1527.4
0.457,84.103,-1619.2
0.458,88.461,-1709.6
0.459,92.412,-1812.2
0.46,97.193,-1913.4
0.461,101.52,-2028.2
0.462,106.76,-2141.4
0.463,111.49,-2269.8
0.464,116.42,-2405.7
0.465,122.42,-2540
0.466,127.81,-2692.1
0.467,134.39,-2842.3
0.468,140.28,-3012.3
0.469,147.49,-3180.3
0.47,153.93,-3370.5
0.471,161.82,-3558.4
0.472,168.86,-3771.1
0.473,177.51,-3981.2
0.474,185.19,-4219.1
0.475,194.66,-4454.1
0.476,203.05,-4720
0.477,213.42,-4982.8
0.478,222.57,-5280.2
0.479,233.92,-5574.1
0.48,243.91,-5906.6
0.481,256.32,-6235.3
0.482,267.21,-6606.9
0.483,280.79,-6974.5
0.484,292.67,-7390
0.485,307.5,-7800.9
0.486,320.45,-8265.4
0.487,336.67,-8724.9
0.488,350.78,-9244.1
0.489,368.5,-9757.9
0.49,383.87,-10338
0.491,403.23,-10913
0.492,419.96,-11561
0.493,441.1,-12203
0.494,459.31,-12929
0.495,482.39,-13646
0.496,502.2,-14457
0.497,527.39,-15259
0.498,548.94,-16165
0.499,576.42,-17062
0.5,599.85,-18074
0.501,629.83,-19076
0.502,655.29,-20208
0.503,687.97,-21328
0.504,715.65,-22592
0.505,751.27,-23844
0.506,781.33,-25257
0.507,812.49,-26752
0.508,852.8,-28235
0.509,886.62,-29905
0.51,930.53,-31562
0.511,967.25,-33428
0.512,1015.1,-35280
0.513,1054.9,-37365
0.514,1107,-39434
0.515,1150.2,-41764
0.516,1206.8,-44076
0.517,1253.7,-46679
0.518,1315.4,-49262
0.519,1366.3,-52170
0.52,1433.3,-55056
0.521,1488.5,-58304
0.522,1561.4,-61528
0.523,1621.3,-65157
0.524,1700.5,-68759
0.525,1765.4,-72813
0.526,1851.6,-76837
0.527,1922,-81364
0.528,2015.7,-85860
0.529,2092.1,-90916
0.53,2193.8,-95939
0.531,2276.7,-1.0159e+005
0.532,2387.3,-1.072e+005
0.533,2477.2,-1.135e+005
0.534,2597.4,-1.1977e+005
0.535,2694.9,-1.2681e+005
0.536,2825.5,-1.3381e+005
0.537,2931.3,-1.4168e+005
0.538,3073.2,-1.495e+005
0.539,3188.1,-1.5828e+005
0.54,3342.3,-1.6701e+005
0.541,3467.1,-1.7682e+005
0.542,3634.6,-1.8657e+005
0.543,3770.3,-1.9753e+005
0.544,3952.3,-2.0842e+005
0.545,4099.7,-2.2065e+005
