# Data file generated by gp_save.m
# t sweep f
0.00025	0.2034186066520172	1.001151955538169
0.0005	0.2018777432324319	1.0023052380779
0.00075	0.2003346041074333	1.003459849147839
0.001	0.1987891893374253	1.004615790278395
0.00125	0.1972414990035771	1.005773063001738
0.0015	0.195691533207941	1.006931668851804
0.00175	0.1941392920735711	1.008091609364296
0.002	0.1925847757446419	1.009252886076685
0.00225	0.1910279843865687	1.010415500528213
0.0025	0.1894689181861251	1.011579454259899
0.00275	0.1879075773515652	1.012744748814531
0.003	0.186343962112743	1.013911385736679
0.00325	0.1847780727212342	1.015079366572691
0.003500000000000001	0.1832099094504566	1.016248692870696
0.00375	0.1816394725957932	1.017419366180605
0.004	0.1800667624747142	1.018591388054117
0.00425	0.1784917794268992	1.019764760044717
0.004500000000000001	0.1769145238143611	1.02093948370768
0.004750000000000001	0.1753349960215698	1.022115560600072
0.005	0.1737531964555753	1.023292992280754
0.00525	0.1721691255461341	1.024471780310381
0.005500000000000001	0.1705827837458324	1.025651926251408
0.00575	0.1689941715302131	1.026833431668086
0.006	0.1674032893979001	1.028016298126474
0.00625	0.1658101378707268	1.029200527194428
0.006500000000000001	0.1642147174938607	1.030386120441616
0.006750000000000001	0.1626170288359317	1.031573079439511
0.007	0.161017072489161	1.032761405761397
0.00725	0.1594148490694866	1.033951100982371
0.007500000000000001	0.1578103592166946	1.035142166679344
0.00775	0.1562036035945467	1.036334604431042
0.008	0.1545945828909097	1.037528415818013
0.00825	0.152983297817887	1.038723602422622
0.008500000000000001	0.1513697491119474	1.039920165829059
0.008750000000000001	0.1497539375340568	1.04111810762334
0.009000000000000001	0.1481358638698093	1.042317429393304
0.009250000000000001	0.1465155289295597	1.043518132728624
0.0095	0.1448929335485541	1.0447202192208
0.00975	0.1432680785870653	1.045923690463168
0.01	0.1416409649305229	1.0471285480509
0.01025	0.1400115934896501	1.048334793581001
0.0105	0.1383799652005953	1.049542428652322
0.01075	0.1367460810250681	1.050751454865551
0.011	0.1351099419504734	1.051961873823223
0.01125	0.133471548990048	1.053173687129716
0.0115	0.1318309031829966	1.054386896391259
0.01175	0.130188005594626	1.055601503215929
0.012	0.1285428573164847	1.056817509213658
0.01225	0.1268954594664997	1.058034915996231
0.0125	0.1252458131891129	1.059253725177289
0.01275	0.1235939196554208	1.060473938372333
0.013	0.1219397800633134	1.061695557198725
0.01325	0.1202833956376114	1.062918583275689
0.0135	0.118624767630209	1.064143018224316
0.01375	0.1169638973202116	1.065368863667563
0.014	0.1153007860140774	1.066596121230258
0.01425	0.1136354350457587	1.067824792539098
0.0145	0.1119678457768425	1.069054879222658
0.01475	0.1102980195966939	1.070286382911385
0.015	0.1086259579225978	1.071519305237606
0.01525	0.106951662199902	1.07275364783553
0.0155	0.1052751339021602	1.073989412341245
0.01575	0.1035963745312774	1.075226600392726
0.016	0.1019153856176523	1.076465213629835
0.01625	0.1002321687203241	1.077705253694322
0.0165	0.09854672542711615	1.078946722229829
0.01675	0.09685905735478302	1.080189620881891
0.017	0.09516916614915659	1.081433951297938
0.01725	0.09347705348529194	1.0826797151273
0.0175	0.09178272106761555	1.083926914021204
0.01775	0.09008617063007289	1.085175549632781
0.018	0.08838740393627607	1.086425623617066
0.01825	0.08668642277965304	1.087677137631
0.0185	0.08498322898359638	1.088930093333433
0.01875	0.08327782440161331	1.090184492385128
0.019	0.0815702109174752	1.091440336448757
0.01925	0.07986039044536936	1.09269762718891
0.0195	0.07814836493004801	1.093956366272094
0.01975	0.07643413634698216	1.095216555366736
0.02	0.07471770670251175	1.096478196143185
0.02025	0.07299907803399912	1.097741290273714
0.0205	0.07127825240998169	1.099005839432521
0.02075	0.06955523193032553	1.100271845295735
0.021	0.06783001872637853	1.101539309541415
0.02125	0.0661026149611267	1.102808233849552
0.0215	0.06437302282934657	1.104078619902073
0.02175	0.06264124455776197	1.105350469382843
0.022	0.06090728240520053	1.106623783977666
0.02225	0.05917113866274786	1.107898565374289
0.0225	0.05743281565390587	1.109174815262401
0.02275	0.0556923157347502	1.11045253533364
0.023	0.05394964129408748	1.111731727281591
0.02325	0.05220479475361237	1.113012392801791
0.0235	0.05045777856806935	1.11429453359173
0.02375	0.04870859522540877	1.115578151350852
0.024	0.04695724724694754	1.116863247780561
0.02425	0.04520373718753018	1.118149824584219
0.0245	0.04344806763568872	1.119437883467151
0.02475	0.04169024121380312	1.120727426136648
0.025	0.03993026057826436	1.122018454301963
0.02525	0.03816812841963519	1.123310969674324
0.0255	0.03640384746281329	1.124604973966926
0.02575	0.03463742046719453	1.12590046889494
0.026	0.03286885022683531	1.12719745617551
0.02625	0.03109813957061834	1.128495937527762
0.0265	0.02932529136241513	1.129795914672798
0.02675	0.02755030850125263	1.131097389333706
0.027	0.0257731939214776	1.132400363235557
0.02725	0.02399395059292274	1.133704838105411
0.0275	0.02221258152107305	1.135010815672315
0.02775	0.02042908974723337	1.13631829766731
0.028	0.0186434783486942	1.137627285823431
0.02825	0.01685575043890152	1.138937781875707
0.0285	0.01506590916762267	1.140249787561169
0.02875	0.01327395772111801	1.141563304618846
0.029	0.01147989932230667	1.142878334789772
0.02925	0.00968373723093967	1.144194879816986
0.0295	0.007885474743768522	1.145512941445536
0.02975	0.006085115194715148	1.146832521422478
0.03	0.004282661955044363	1.148153621496883
0.03025	0.002478118433535357	1.149476243419835
0.0305	0.0006714880766527377	1.150800388944436
0.03075	-0.001137225631279498	1.152126059825807
0.031	-0.002948019167905954	1.153453257821092
0.03125	-0.004760888972665568	1.154781984689458
