#Surface Air Temperature (deg C) Anomaly vs 1951-1980 (no data: 9999.00)
-87   33       1.70
-87   35       1.70
-87   37       1.68
-87   39       1.68
-87   41       1.68
-87   43       1.68
-87   45       1.63
-87   47       1.57
-87   49       1.57
-87   51       1.57
-87   53       1.57
-87   55       1.49
-87   57       1.49
-87   59       1.49
-87   61       1.49
-87   63       1.46
-87   65       1.43
-87   67       1.43
-87   69       1.43
-87   71       1.43
-87   73       1.38
-87   75       1.38
-87   77       1.38
-87   79       1.38
-87   81       1.37
-87   83       1.35
-87   85       1.35
-87   87       1.35
-87   89       1.35
-87   91       1.33
-87   93       1.33
-87   95       1.33
-87   97       1.33
-87   99       1.33
-87  101       1.32
-87  103       1.32
-87  105       1.32
-87  107       1.32
-87  109       1.28
-87  111       1.28
-87  113       1.28
-87  115       1.28
-87  117       1.26
-87  119       1.24
-87  121       1.24
-87  123       1.24
-87  125       1.24
-87  127       1.22
-87  129       1.22
-87  131       1.22
-87  133       1.22
-87  135       1.21
-87  137       1.20
-87  139       1.20
-87  141       1.20
-87  143       1.20
-87  145       1.20
-87  147       1.20
-87  149       1.20
-87  151       1.20
-87  153       1.20
-87  155       1.20
-87  157       1.20
-87  159       1.20
-87  161       1.20
-87  163       1.20
-87  165       1.20
-87  167       1.20
-87  169       1.20
-87  171       1.20
-87  173       1.21
-87  175       1.21
-87  177       1.21
-87  179       1.21

-85  -179       1.21
-85  -177       1.21
-85  -175       1.21
-85  -173       1.21
-85  -171       1.23
-85  -169       1.24
-85  -167       1.24
-85  -165       1.24
-85  -163       1.24
-85  -161       1.27
-85  -159       1.27
-85  -157       1.27
-85  -155       1.27
-85  -153       1.30
-85  -151       1.33
-85  -149       1.33
-85  -147       1.33
-85  -145       1.33
-85  -143       1.41
-85  -141       1.41
-85  -139       1.41
-85  -137       1.41
-85  -135       1.47
-85  -133       1.52
-85  -131       1.52
-85  -129       1.52
-85  -127       1.52
-85  -125       1.51
-85  -123       1.51
-85  -121       1.51
-85  -119       1.51
-85  -117       1.52
-85  -115       1.52
-85  -113       1.52
-85  -111       1.52
-85  -109       1.52
-85  -107       1.52
-85  -105       1.52
-85  -103       1.52
-85  -101       1.52
-85  -99       1.52
-85  -97       1.53
-85  -95       1.53
-85  -93       1.53
-85  -91       1.53
-85  -89       1.56
-85  -87       1.56
-85  -85       1.56
-85  -83       1.56
-85  -81       1.57
-85  -79       1.59
-85  -77       1.59
-85  -75       1.59
-85  -73       1.59
-85  -71       1.61
-85  -69       1.61
-85  -67       1.61
-85  -65       1.61
-85  -63       1.56
-85  -61       1.51
-85  -59       1.51
-85  -57       1.51
-85  -55       1.51
-85  -53       1.42
-85  -51       1.42
-85  -49       1.42
-85  -47       1.42
-85  -45       1.40
-85  -43       1.37
-85  -41       1.37
-85  -39       1.37
-85  -37       1.37
-85  -35       1.35
-85  -33       1.35
-85  -31       1.35
-85  -29       1.35
-85  -27       1.35
-85  -25       1.35
-85  -23       1.35
-85  -21       1.35
-85  -19       1.35
-85  -17       1.38
-85  -15       1.38
-85  -13       1.38
-85  -11       1.38
-85   -9       1.41
-85   -7       1.44
-85   -5       1.44
-85   -3       1.44
-85   -1       1.44
-85    1       1.53
-85    3       1.53
-85    5       1.53
-85    7       1.53
-85    9       1.60
-85   11       1.68
-85   13       1.68
-85   15       1.68
-85   17       1.68
-85   19       1.67
-85   21       1.67
-85   23       1.67
-85   25       1.67
-85   27       1.69
-85   29       1.70
-85   31       1.70
-85   33       1.70
-85   35       1.70
-85   37       1.68
-85   39       1.68
-85   41       1.68
-85   43       1.68
-85   45       1.63
-85   47       1.57
-85   49       1.57
-85   51       1.57
-85   53       1.57
-85   55       1.49
-85   57       1.49
-85   59       1.49
-85   61       1.49
-85   63       1.46
-85   65       1.43
-85   67       1.43
-85   69       1.43
-85   71       1.43
-85   73       1.38
-85   75       1.38
-85   77       1.38
-85   79       1.38
-85   81       1.37
-85   83       1.35
-85   85       1.35
-85   87       1.35
-85   89       1.35
-85   91       1.33
-85   93       1.33
-85   95       1.33
-85   97       1.33
-85   99       1.33
-85  101       1.32
-85  103       1.32
-85  105       1.32
-85  107       1.32
-85  109       1.28
-85  111       1.28
-85  113       1.28
-85  115       1.28
-85  117       1.26
-85  119       1.24
-85  121       1.24
-85  123       1.24
-85  125       1.24
-85  127       1.22
-85  129       1.22
-85  131       1.22
-85  133       1.22
-85  135       1.21
-85  137       1.20
-85  139       1.20
-85  141       1.20
-85  143       1.20
-85  145       1.20
-85  147       1.20
-85  149       1.20
-85  151       1.20
-85  153       1.20
-85  155       1.20
-85  157       1.20
-85  159       1.20
-85  161       1.20
-85  163       1.20
-85  165       1.20
-85  167       1.20
-85  169       1.20
-85  171       1.20
-85  173       1.21
-85  175       1.21
-85  177       1.21
-85  179       1.21

-83  -179       1.21
-83  -177       1.21
-83  -175       1.21
-83  -173       1.21
-83  -171       1.23
-83  -169       1.24
-83  -167       1.24
-83  -165       1.24
-83  -163       1.24
-83  -161       1.27
-83  -159       1.27
-83  -157       1.27
-83  -155       1.27
-83  -153       1.30
-83  -151       1.33
-83  -149       1.33
-83  -147       1.33
-83  -145       1.33
-83  -143       1.41
-83  -141       1.41
-83  -139       1.41
-83  -137       1.41
-83  -135       1.47
-83  -133       1.52
-83  -131       1.52
-83  -129       1.52
