# Frequency         Amplitude (dB)          Amlitude (dB)
11.53783299629661	-5.607379952618361      -7.200083257237246
11.8071284666619	-5.507764812281499      -7.114643354616581
12.08270935044777	-5.408177310800999      -7.029905909720665
12.36472235053715	-5.308618753407432      -6.945904600969478
12.65331759388943	-5.209090506968826      -6.862674743410317
12.94864871145904	-5.109594002901336      -6.780253370035732
13.25087291997953	-5.010130740217078      -6.698679317258383
13.56015110565633	-4.910702288716251      -6.617993314755807
13.87664790981309	-4.811310292329628      -6.538238079908533
14.20053181653682	-4.711956472618893      -6.459458417065393
14.53197524236896	-4.612642632442351      -6.381701321876708
14.87115462808954	-4.513370659793649      -6.305016090947426
15.21825053264386	-4.41414253182174       -6.22945443706892
15.57344772926134	-4.314960319040233      -6.155070610295684
15.93693530381774	-4.215826189736237      -6.081921525140942
16.30890675549333	-4.116742414586769      -6.01006689416656
16.68956009978024	-4.017711371492551      -5.939569368248495
17.07909797389428	-3.918735550641301      -5.870494683795584
17.47772774464681	-3.819817559808749      -5.802911817197149
17.88566161883462	-3.720960129910418      -5.736893146764105
18.30311675620612	-3.622166120815353      -5.672514622414848
18.73031538506438	-3.523438527433794      -5.609855943334034
19.16748492056815	-3.424780486092829      -5.549000743798636
19.6148580857943	-3.326195281211998      -5.490036787324639
20.07267303562569	-3.227686352294514      -5.433056169226044
20.54117348353064	-3.129257301247932      -5.378155527601827
21.02060883130158	-3.030911900050024      -5.325436262665929
21.51123430182166	-2.932654098776614      -5.2750047642064
22.01331107493031	-2.834488034007546      -5.226972646795344
22.5271064264598	-2.736418037629095      -5.181456992163858
23.05289387051709	-2.638448646051693      -5.138580597893796
23.59095330508635	-2.540584609861466      -5.09847223124842
24.14157116103019	-2.44283090392757       -5.061266886551826
24.70504055456825	-2.34519273798447       -5.02710604401167
25.28166144331499	-2.247675567714358      -4.996137927235612
25.87174078595923	-2.150285106350112      -4.968517755890895
26.47559270567067	-2.053027336825494      -4.944407988957846
27.09353865732052	-1.955908524496712      -4.92397855278632
27.72590759860482	-1.858935230463274      -4.907407046619034
28.37303616516213	-1.762114325515023      -4.89487891632636
29.03526884977814	-1.665453004735316      -4.886587584704538
29.71295818577334	-1.5689588027906        -4.882734523725496
30.40646493467067	-1.472639609938556      -4.883529250427808
31.11615827824361	-1.376503688787942      -4.889189223552124
31.84241601504653	-1.280559691845336      -4.899939612312608
32.58562476153224	-1.184816679885233      -4.916012901605786
33.34618015786364	-1.089284141180751      -4.937648289142751
34.12448707852889	-0.9939720116365267     -4.965090819058565
34.92095984787272	-0.8988906958632225     -4.998590182991595
35.73602246065786	-0.8040510892384298     -5.038399102864987
36.57010880777491	-0.7094646009982674     -5.084771188911443
37.42366290721981	-0.6151431784075557     -5.137958141071981
38.29713914046281	-0.5210993320568582     -5.198206130838617
39.19100249433404	-0.4273461623379275     -5.265751162931608
40.10572880855496	-0.3338973871509153     -5.340813170961054
41.04180502904709	-0.2407673708981606     -5.423588547665068
41.99972946715304	-0.1479711548228613     -5.514240748172376
42.98001206490796	-0.05552448875162323    -5.612888534728499
43.98317466650224	0.03655613569652497     -5.719591355931516
45.00975129608047	0.1282534503705106      -5.834331278292314
46.060288442024	    0.2195493742504527      -5.9569908233036      
47.1353453478691	0.3104249754450691      -6.087326027347491
48.23549431001467	0.4008604314512587      -6.224934064311434
49.36132098237917	0.4908349876038672      -6.369214897720825
50.51342468816764	0.5803269136395545      -6.519326728311708
51.69241873891598	0.6693134582967665      -6.67413556839664
52.89893076098151	0.7577708018737851      -6.832160226876778
54.13360302965378	0.8456740066629265      -6.991515465134355
55.39709281106403	0.9329969651789288      -7.149858205072243
56.69007271207434	1.019712346098611       -7.304344472841788
58.01323103833379	1.105791537826603       -7.451608080017971
59.36727216069123	1.191204589603864       -7.587775345072997
60.75291689016074	1.275920150075119       -7.708532369618081
62.17090286163827	1.359905403231919       -7.809260834681023
63.62198492657489	1.443126001651017       -7.885252957598833
65.10693555481458	1.525545996950097       -7.932004579061738
66.6265452458115	1.607127767388692       -7.945567533344633
68.18162294944479	1.687831942545393       -7.922921824150791
69.77299649665534	1.767617325012174       -7.862311409550987
71.40151304013399	1.846440809057035       -7.76348272292256
73.06803950529499	1.92425729621504        -7.62777780138906
74.77346305177588	2.001019607788759       -7.458062587147207
76.51869154570822	2.07667839425172        -7.258506542536221
78.30465404301187	2.151182041578326       -7.034259567339703
80.13230128396887	2.224476574546243       -6.79108667268425
82.0026061993413	2.296505557095096       -6.535017702211143
83.91656442830157	2.367209989867262       -6.27205346475276
85.87519484845171	2.436528205101881       -6.007949019790203
87.8795401182132	2.50439575911819        -5.748076521641977
89.93066723187619	2.570745322692631       -5.497357648861552
92.02966808760415	2.635506569718962       -5.260249661630806
94.17766006869519	2.6986060646443         -5.040768062075822
96.37578663841089	2.75996714929297        -4.842530641687294
98.62521794868779	2.819509829833582       -4.66881062998796
100.9271514630571	2.87715066481695        -4.522589528345077
103.2828125941029	2.932802655412825       -4.406602370015236
105.6934553557988	2.986375139215283       -4.323369290647616
108.1603630310709	3.037773689270796       -4.2752072895973
110.6848488549412	3.086900020319932       -4.264214810540766
113.2682567136154	3.133651904645764       -4.2922191221302
115.9119618598886	3.177923100393531       -4.360672228460557
118.6173716452478	3.219603295789179       -4.47047501136641
121.3859262690628	3.258578073348409       -4.621701671365757
124.2190995452617	3.294728898952877       -4.81318857312868
127.1183996869029	3.327933141602287       -5.041947385445046
130.0853701090571	3.358064130748265       -5.302371976645878
133.1215902504308	3.384991259416497       -5.585252671564701
136.2286764141647	3.408580142852371       -5.876725126226247
139.4082826282577	3.428692844236594       -6.15750313947774
142.6621015260737	3.445188181136272       -6.403066365935609
145.9918652473979	3.457922128858737       -6.585720870809137
149.3993463605258	3.466748339794493       -6.67918245441644
152.886358805873	3.471518801254533       -6.665089241471991
156.4547588616096	3.472084658276739       -6.538998835302845
160.1064461318318	3.468297232474779       -6.312676855069417
163.8433645577985	3.460009273287852       -6.011286804089996
167.6675034527699	3.447076484019987       -5.667194580733138
171.5808985610005	3.429359371856596       -5.313608366724056
175.5856331414469	3.406725478615092       -4.98028762964431
179.6838390767719	3.379052057242367       -4.691700545551456
183.8776980082327	3.346229267845966       -4.46687269049043
188.1694424970556	3.308163976011263       -4.319968684171487
192.5613572129199	3.264784244761434       -4.260885645383827
197.0557801501798	3.21604461890063        -4.295395452683574
201.6551038724747	3.161932305327049       -4.424502387290218
206.3617767863859	3.102474353313561       -4.642706927674833
211.1783044448244	3.037745932012553       -4.934925403944078
216.1072508808377	2.967879784842725       -5.272237046187373
221.1512399725489	2.893076906981004       -5.608025639693428
226.312956839953	2.813618436528305       -5.878895693384752
231.5951492743152	2.729878664150306       -6.017060196416199
237.0006292009328	2.642338940943906       -5.97603752219246
242.5322741760353	2.551602090198903       -5.756033713840887
248.1930289186255	2.458406696784819       -5.407053620563969
253.9859068780724	2.363640352885493       -5.006635965590042
259.9139918382933	2.268350583387995       -4.632302657730788
265.9804395593758	2.17375177494294        -4.345566434583508
272.188479457518	2.081226027468776       -4.187948300588632
278.5414163241766	1.992315502583972       -4.181853178529116
285.0426320853435	1.908703660981622       -4.330247244220351
291.6955876018796	1.832182892415558       -4.611885791373572
298.5038245118729	1.764606595317495       -4.971827697145451
305.4709671159968	1.707824885603597       -5.313731469612987
312.6007243068703	1.663604857990227       -5.513420700793952
319.8968915434538	1.633538598930857       -5.474329072907075
327.3633528715245	1.618944675262625       -5.19705206058862
335.0040829913133	1.6207711166276         -4.786214728889425
342.8231493733971	1.639509372612142       -4.385211974725809
350.8247144239792	1.675128801812407       -4.112848373855285
359.0130377007068	1.727039638691543       -4.0394997627074
367.3924781802074	1.794089207684764       -4.18342298115275
375.9674965785467	1.874591992657928       -4.502833685030724
384.7426577258502	1.966389916271161       -4.879711522145269
393.722632996348	2.066935764583594       -5.127345753997503
402.9122027951348	2.173390774273151       -5.08357264369261
412.3162591029752	2.282727209928312       -4.754690530093902
421.9398080805024	2.391828080467231       -4.322556731682776
431.7879727332021	2.497578464131081       -4.001127522970561
441.8659956385941	2.596945630854699       -3.927040148095362
452.1792417370702	2.687047760567106       -4.127937319089693
462.7332011878689	2.765213233424379       -4.504106154989332
473.5334922917116	2.829034083196895       -4.819794653980497
484.5858644816496	2.876418267358813       -4.817425924321751
495.8962013837212	2.905645985534795       -4.475123335853379
507.4705239490466	2.915435417002226       -4.052719822449761
519.3149936590212	2.905022892515666       -3.837666925551837
531.4359158053242	2.874261437555083       -3.959086429101179
543.8397428464796	2.823739354805918       -4.331419133020336
556.5330778427646	2.754916301305759       -4.645777089060905
569.5226779712825	2.670267166926439       -4.572173488908529
582.8154581230846	2.573413004503491       -4.16852535072081
596.418494584246	2.469203053824529       -3.830709709295347
610.3390288028621	2.363694391995964       -3.854774703642536
624.5844712439618	2.263961804540255       -4.215171653380103
639.1624053343999	2.177671410762963       -4.535364931781309
654.0805914998252	2.112382343188192       -4.405554016286952
669.3469712958661	2.074611575853768       -3.98425932288087
684.9696716357447	2.068798506994723       -3.788676385880736
700.9570091165618	2.096398340816288       -4.042141758707697
717.3174944465612	2.155357705577415       -4.436512457512452
734.0598369757212	2.240144292664326       -4.400326362685128
751.1929493320969	2.342338630300906       -3.98932724240125
768.7259521663728	2.451632194300694       -3.835073627185543
786.6681790071582	2.556994291157926       -4.169694135989747
805.0291812295981	2.647795640990733       -4.486393994248741
823.8187331399602	2.714771446182511       -4.236490771796212
843.0468371788967	2.750809983605753       -3.900677169576763
862.723729246145	2.751619743555489       -4.095368757070511
882.859884149515	2.716340675320166       -4.498146418517048
903.4660211810525	2.648119386152377       -4.333198306106519
924.5531098233571	2.554562084651016       -3.990163547923385
946.1323755890769	2.447817123136553       -4.222975091311206
968.2153059967086	2.343865038139989       -4.582754239083526
990.8136566858666	2.260542196510997       -4.293896654433023
1013.939457675292	2.21411820026481        -4.109519652533429
1037.605019766912	2.215015236979271       -4.528552860990454
1061.822941099384	2.264175900764494       -4.570778821696524
1086.606113854597	2.351830971342152       -4.206248885434712
1111.967731120699	2.459446552385149       -4.484190652991157
1137.921293915315	2.564062764978018       -4.714204308310766
1164.480618372686	2.643362626906129       -4.330567884616219
1191.659843098559	2.680134891877527       -4.543806145673868
1219.473436696738	2.665665746764085       -4.782357062204816
1247.936205471311	2.602122532398121       -4.402057564649315
1277.063301308643	2.503778436114701       -4.693257665264015
1306.870229743346	2.396095281821396       -4.761836056720624
1337.372858212496	2.310920222074439       -4.464509079267758
1368.587424502518	2.276815389041225       -4.87158699023164
1400.53054539322	2.307031857957491       -4.603573753155617
1433.219225503574	2.39176149355339        -4.666245619409808
1466.670866343969	2.500534370254199       -4.834658446752719
1500.903275579735	2.593858822196627       -4.53011767269056
1535.934676510897	2.637673375574399       -4.883868660853718
1571.783717773163	2.615089677060639       -4.471505176432331
1608.469483265355	2.533436940174718       -4.668301464961179
1646.01150230855	2.425241201665576       -4.349388119285543
1684.429760042315	2.339411146404997       -4.695897451293513
1723.74470806362	2.319663225950715       -5.330161049317338
1763.977275314043	2.377966428695179       -6.420456451838304
1805.148879221108	2.483335447019086       -4.666843896018544
1847.281437099634	2.578184952475526       -1.326336148003551
1890.397377819221	2.61037400387315        1.089802477506928
1934.519653744044	2.561031019890805       0.893121447016868
1979.671752951333	2.457601585643131       -2.439182403898214
2025.877711735017	2.36516437507184        -0.341759628614653
2073.162127401229	2.348780728639691       5.234202676225037
2121.55017136245	2.422033295844467       7.08365454429644
2171.067602537265	2.529919755935043       4.906356590309282
2221.740781062885	2.590238056434017       -3.046645018663361
2273.596682327715	2.556031407004276       -1.637103807201816
2326.662911331458	2.453299046157354       -0.898891942988105
2380.967717380358	2.369894485126816       -1.850922962972513
2436.540009125466	2.384687613872895       -0.608194011484383
2493.409369951878	2.484254418465576       -4.55203328326642
2551.606073727184	2.569186851962579       4.268403690556116
2611.161100917459	2.553699528563032       3.120021272546827
2672.106155079432	2.452811896492512       1.146945871203703
2734.47367973758	2.377825584312306       3.91714328240465
2798.296875655116	2.419093896702444       -5.218995036275044
2863.609718508116	2.525831942779385       -0.511412846132925
2930.446976972141	2.563202307513397       -9.424252860499493
2998.844231231028	2.482772391885279       -17.58432355843821
3068.837891917642	2.392501363350323       -0.617803994548446
3140.465219496752	2.42328885462629        -5.301004530791181
3213.764344100276	2.528880457827836       3.184400964369662
3288.77428582551	2.546622695223373       0.5722664733562933
3365.534975507094	2.448500954659608       3.069522582703944
3444.08727597382	2.397075451351104       3.33259016583485
3524.473003801584	2.48278139728134        -1.344425348976115
3606.734951574028	2.5500370129041         1.145944544522095
3690.916910662778	2.475045628252837       -2.411641365053813
3777.063694539364	2.402158936889545       -8.807503892139243
3865.221162631262	2.478596897615402       0.6861685906907576
3955.436244734702	2.543586979675634       1.70680912746686
4047.756965997322	2.458839628934072       3.463006052791009
4142.232472483894	2.41357042983339        6.230663077599845
4238.913057338778	2.511835654443147       7.170227396099532
4337.850187558989	2.517933931434051       5.668774706100161
4439.096531392166	2.418833352131556       -2.882746226613909
4542.705986374043	2.467366592564991       0.4578391083359369
4648.733708020257	2.533273454908522       3.652820117209701
4757.236139187889	2.439690833298492       2.545054054956395
4868.271040122278	2.449639970370203       4.537994678810136
4981.89751920516	2.531224448250451       -10.24194112625829
5098.176064420425	2.443883005327523       1.563610328018065
5217.168575554349	2.455538251678187       1.384087331515142
5338.93839714735	2.525094193413483       -6.878037148191909
5463.550352214876	2.43015129285053        -3.984774971202834
5591.070776755293	2.482483739960955       0.5693239468410906
5721.567555063246	2.498668130722437       3.911269970914451
5855.110155867238	2.42353463894765        7.928392464460597
5991.769669310619	2.514777751324862       -2.430658029197259
6131.618844795775	2.443552047979693       9.673251590471097
6274.732129711575	2.486700352353142       -4.425780405658595
6421.185709064758	2.520686434173002       4.34639490849685
6571.057546036271	2.529178899793953       -4.986805233671013
6724.42742348425	2.694295553322157       1.104889737073661
6881.376986415663	2.772874827284306       4.607858461365209
7041.989785449288	3.057764881051861       4.4504881115482
7206.351321293052	3.183541363444037       5.458938441122503
7374.549090259547	3.32689564225278        1.41461865745942
7546.672630843887	2.969041659236924       -2.867437268322789
7722.813571388642	1.956805487833602       2.77713657160177
7903.065678861348	-1.020687945695824      9.224113666607304
8087.524908770449	-10.82152341972033      5.081179533870377
8276.289456246344	-3.385499317649725      -0.055202836743047
8469.459808314585	5.698641294452965       8.017316775017955
8667.138797389232	10.74634887664367       1.285771335167058
8869.431656014704	13.97980064428249       2.481621032927984
9076.446072885357	16.01682926969833       4.979609091127279
9288.292250172499	16.89682347026083       -12.89266810546863
9505.082962189503	16.56009008664091       8.904890226015231
9726.933615426169	14.56913083466171       9.002403307179515
9953.962309984234	9.885827164778531       6.391069458419482
10186.28990244686	0.07581609800335685     2.329412399399454
10424.04007021556	6.723957955371508       3.721006852315872
10667.33937734857	10.48652186862577       2.421005474933889
10916.31734193615	10.64605691132883       5.370084826119024
11171.10650504824	7.745145350836513       9.03024000111653
11431.8425012915	-3.922077614918947      -0.355534693312873
11698.66413101306	5.613025340145777       3.074540443300342
11971.71343418966	11.03795249948219       9.102484074754392
12251.13576604118	9.389650503181628       4.732346748903879
12537.0798744092	4.01412172700136        11.56904111062857
12829.69797894147	12.11755061303252       2.1690241024126
13129.14585212465	11.32554610949975       6.496159060617708
13435.58290220826	8.256953544996705       2.937456283182559
13749.17225806421	13.63184952119974       7.749778569924088
14070.08085602684	9.762077787892206       2.127349554006748
14398.47952876007	12.90445188867787       0.3099137811408872
14734.54309619834	12.33420396972889       7.706425099178019
15078.45045861051	11.84953758137496       1.323410765500815
15430.38469183564	13.08533303537844       2.590253709661875
15790.53314474176	12.2030642271321        10.45611847759087
16159.08753895919	13.88097003158252       0.2070025655094589
16536.24407094179	13.40168613031792       4.978654185638826
16922.20351641035	11.54711191320428       6.482998642850077
17317.17133723353	3.576944807999593       8.077588990013055
17721.35779080358	13.19326740366399       12.64072334437857
18134.97804196495	19.55382162262111       8.164985812377619
18558.25227755519	19.86123688937717       6.570097107937682
18991.40582361936	14.35819732727229       7.181088759844537
19434.66926536018	11.6652478147629        -0.655073921814894
19888.27856988808	12.67673521053024       8.523889031785625
20352.47521183576	7.774130190745801       7.454169055186542
